customer_id,purchases
5795,7
5796,4
5797,16
5798,8
5799,15
5800,10
5801,7
5802,6
5803,12
5804,0
5805,0
5806,18
5807,6
5808,12
5809,12
5810,15
5811,2
5812,3
5813,1
5814,14
5815,7
5816,13
5817,13
5818,6
5819,5
5820,19
5821,15
5822,18
5823,1
5824,6
5825,7
5826,4
5827,13
5828,17
5829,5
5830,11
5831,11
5832,7
5833,7
5834,0
5835,9
5836,0
5837,3
5838,5
5839,18
5840,5
5841,9
5842,1
5843,0
5844,16
5845,14
5846,3
5847,2
5848,18
5849,4
5850,17
5851,13
5852,2
5853,10
5854,4
5855,18
5856,9
5857,0
5858,9
5859,12
5860,5
5861,18
5862,2
5863,17
5864,18
5865,6
5866,10
5867,4
5868,7
5869,13
5870,6
5871,1
5872,0
5873,2
5874,14
5875,8
5876,19
5877,15
5878,19
5879,19
5880,11
5881,15
5882,1
5883,15
5884,13
5885,10
5886,13
5887,3
5888,12
5889,14
5890,1
5891,2
5892,8
5893,0
5894,15
5895,12
5896,13
5897,18
5898,1
5899,8
5900,14
5901,19
5902,6
5903,15
5904,2
5905,8
5906,12
5907,2
5908,14
5909,4
5910,13
5911,11
5912,19
5913,1
5914,0
5915,2
5916,0
5917,2
5918,0
5919,1
5920,9
5921,3
5922,19
5923,9
5924,7
5925,1
5926,10
5927,1
5928,17
5929,1
5930,10
5931,16
5932,0
5933,19
5934,12
5935,6
5936,15
5937,4
5938,9
5939,8
5940,1
5941,5
5942,9
5943,13
5944,16
5945,9
5946,18
5947,2
5948,3
5949,19
5950,19
5951,19
5952,4
5953,16
5954,1
5955,6
5956,19
5957,6
5958,0
5959,2
5960,1
5961,16
5962,17
5963,19
5964,19
5965,2
5966,12
5967,5
5968,9
5969,10
5970,12
5971,4
5972,12
5973,18
5974,19
5975,1
5976,17
5977,18
5978,4
5979,9
5980,17
5981,1
5982,16
5983,5
5984,19
5985,14
5986,16
5987,4
5988,7
5989,16
5990,8
5991,9
5992,8
5993,18
5994,5
5995,18
5996,5
5997,15
5998,7
5999,7
6000,3
6001,3
6002,9
6003,11
6004,11
6005,4
6006,13
6007,15
6008,5
6009,18
6010,9
6011,18
6012,4
6013,2
6014,18
6015,1
6016,12
6017,1
6018,0
6019,17
6020,4
6021,4
6022,9
6023,2
6024,17
6025,5
6026,2
6027,1
6028,2
6029,9
6030,18
6031,8
6032,3
6033,18
6034,4
6035,7
6036,16
6037,5
6038,14
6039,11
6040,4
6041,14
6042,15
6043,16
6044,4
6045,13
6046,3
6047,19
6048,14
6049,18
6050,7
6051,8
6052,17
6053,3
6054,19
6055,14
6056,18
6057,3
6058,13
6059,16
6060,19
6061,1
6062,10
6063,4
6064,10
6065,8
6066,15
6067,12
6068,17
6069,14
6070,2
6071,14
6072,6
6073,0
6074,14
6075,15
6076,3
6077,10
6078,16
6079,10
6080,2
6081,0
6082,19
6083,8
6084,3
6085,5
6086,14
6087,4
6088,14
6089,18
6090,7
6091,5
6092,17
6093,18
6094,11
6095,10
6096,15
6097,2
6098,13
6099,1
6100,4
6101,5
6102,1
6103,5
6104,16
6105,2
6106,2
6107,1
6108,2
6109,5
6110,16
6111,10
6112,10
6113,17
6114,7
6115,14
6116,9
6117,12
6118,14
6119,12
6120,13
6121,11
6122,16
6123,9
6124,18
6125,13
6126,12
6127,7
6128,16
6129,12
6130,14
6131,6
6132,11
6133,19
6134,12
6135,12
6136,17
6137,10
6138,15
6139,3
6140,12
6141,2
6142,7
6143,14
6144,9
6145,2
6146,4
6147,6
6148,3
6149,12
6150,16
6151,10
6152,6
6153,11
6154,18
6155,16
6156,9
6157,6
6158,5
6159,0
6160,19
6161,9
6162,15
6163,6
6164,14
6165,8
6166,15
6167,4
6168,19
6169,9
6170,6
6171,5
6172,3
6173,17
6174,16
6175,16
6176,0
6177,17
6178,4
6179,13
6180,5
6181,19
6182,6
6183,16
6184,12
6185,1
6186,15
6187,2
6188,3
6189,0
6190,9
6191,6
6192,18
6193,11
6194,10
6195,19
6196,19
6197,17
6198,16
6199,14
6200,13
6201,5
6202,19
6203,13
6204,8
6205,4
6206,5
6207,13
6208,8
6209,4
6210,19
6211,2
6212,15
6213,1
6214,19
6215,19
6216,9
6217,0
6218,19
6219,18
6220,11
6221,4
6222,15
6223,9
6224,8
6225,18
6226,14
6227,14
6228,13
6229,19
6230,2
6231,12
6232,9
6233,6
6234,5
6235,0
6236,0
6237,10
6238,13
6239,0
6240,14
6241,10
6242,7
6243,4
6244,5
6245,7
6246,13
6247,1
6248,15
6249,3
6250,19
6251,19
6252,17
6253,12
6254,1
6255,4
6256,19
6257,7
6258,8
6259,16
6260,13
6261,9
6262,4
6263,15
6264,7
6265,2
6266,9
6267,6
6268,9
6269,17
6270,3
6271,6
6272,1
6273,4
6274,9
6275,9
6276,10
6277,19
6278,14
6279,11
6280,18
6281,5
6282,1
6283,16
6284,19
6285,0
6286,14
6287,15
6288,7
6289,16
6290,15
6291,3
6292,6
6293,15
6294,12
6295,14
6296,12
6297,2
6298,0
6299,16
6300,19
6301,4
6302,3
6303,18
6304,9
6305,15
6306,9
6307,19
6308,0
6309,2
6310,4
6311,8
6312,7
6313,0
6314,19
6315,17
6316,9
6317,10
6318,14
6319,1
6320,7
6321,5
6322,17
6323,15
6324,2
6325,18
6326,19
6327,10
6328,1
6329,10
6330,0
6331,2
6332,19
6333,13
6334,11
6335,19
6336,13
6337,16
6338,14
6339,14
6340,0
6341,18
6342,10
6343,18
6344,5
6345,4
6346,1
6347,8
6348,0
6349,0
6350,3
6351,3
6352,18
6353,4
6354,17
6355,18
6356,19
6357,3
6358,12
6359,2
6360,12
6361,6
6362,3
6363,10
6364,19
6365,13
6366,7
6367,15
6368,2
6369,19
6370,14
6371,11
6372,0
6373,11
6374,16
6375,16
6376,11
6377,16
6378,17
6379,12
6380,1
6381,17
6382,14
6383,15
6384,10
6385,11
6386,1
6387,16
6388,8
6389,13
6390,17
6391,18
6392,15
6393,0
6394,19
6395,7
6396,9
6397,12
6398,1
6399,5
6400,0
6401,10
6402,7
6403,11
6404,15
6405,2
6406,8
6407,11
6408,9
6409,9
6410,13
6411,6
6412,3
6413,11
6414,15
6415,17
6416,7
6417,10
6418,14
6419,9
6420,2
6421,9
6422,1
6423,10
6424,17
6425,9
6426,8
6427,18
6428,13
6429,2
6430,6
6431,3
6432,1
6433,16
6434,4
6435,6
6436,3
6437,7
6438,19
6439,9
6440,13
6441,7
6442,1
6443,7
6444,6
6445,4
6446,1
6447,9
6448,13
6449,10
6450,16
6451,3
6452,15
6453,1
6454,13
6455,10
6456,11
6457,7
6458,4
6459,6
6460,3
6461,2
6462,9
6463,3
6464,3
6465,11
6466,14
6467,8
6468,5
6469,10
6470,7
6471,14
6472,14
6473,5
6474,7
6475,17
6476,5
6477,17
6478,3
6479,11
6480,10
6481,15
6482,11
6483,17
6484,0
6485,11
6486,11
6487,14
6488,15
6489,13
6490,19
6491,18
6492,2
6493,2
6494,14
6495,0
6496,8
6497,2
6498,13
6499,2
6500,7
6501,11
6502,17
6503,12
6504,0
6505,2
6506,8
6507,11
6508,5
6509,3
6510,9
6511,14
6512,17
6513,15
6514,18
6515,8
6516,3
6517,10
6518,0
6519,0
6520,6
6521,11
6522,9
6523,1
6524,5
6525,19
6526,0
6527,10
6528,1
6529,0
6530,9
6531,10
6532,3
6533,7
6534,17
6535,18
6536,18
6537,2
6538,15
6539,3
6540,9
6541,17
6542,3
6543,7
6544,14
6545,7
6546,11
6547,14
6548,6
6549,8
6550,14
6551,5
6552,5
6553,0
6554,16
6555,8
6556,9
6557,6
6558,18
6559,18
6560,9
6561,5
6562,7
6563,7
6564,4
6565,6
6566,6
6567,10
6568,10
6569,17
6570,7
6571,6
6572,11
6573,18
6574,3
6575,2
6576,1
6577,12
6578,16
6579,6
6580,14
6581,7
6582,11
6583,6
6584,15
6585,15
6586,6
6587,10
6588,16
6589,10
6590,0
6591,18
6592,16
6593,3
6594,1
6595,11
6596,18
6597,10
6598,11
6599,10
6600,5
6601,2
6602,0
6603,1
6604,2
6605,15
6606,16
6607,0
6608,18
6609,6
6610,4
6611,7
6612,8
6613,7
6614,5
6615,8
6616,12
6617,17
6618,18
6619,14
6620,13
6621,0
6622,8
6623,0
6624,13
6625,15
6626,12
6627,11
6628,9
6629,3
6630,2
6631,6
6632,16
6633,4
6634,13
6635,13
6636,16
6637,13
6638,10
6639,19
6640,16
6641,11
6642,10
6643,0
6644,10
6645,5
6646,2
6647,7
6648,3
6649,5
6650,18
6651,5
6652,11
6653,7
6654,19
6655,13
6656,16
6657,9
6658,14
6659,5
6660,9
6661,11
6662,14
6663,2
6664,11
6665,18
6666,19
6667,2
6668,5
6669,14
6670,8
6671,1
6672,12
6673,7
6674,13
6675,5
6676,9
6677,14
6678,12
6679,3
6680,16
6681,19
6682,0
6683,10
6684,0
6685,9
6686,14
6687,12
6688,6
6689,13
6690,13
6691,19
6692,18
6693,8
6694,10
6695,0
6696,4
6697,2
6698,17
6699,11
6700,19
6701,0
6702,13
6703,5
6704,19
6705,6
6706,17
6707,5
6708,19
6709,14
6710,4
6711,14
6712,15
6713,13
6714,1
6715,11
6716,16
6717,2
6718,3
6719,15
6720,11
6721,1
6722,17
6723,13
6724,3
6725,10
6726,13
6727,15
6728,16
6729,15
6730,1
6731,11
6732,0
6733,1
6734,2
6735,3
6736,6
6737,10
6738,2
6739,5
6740,11
6741,12
6742,14
6743,17
6744,7
6745,17
6746,16
6747,16
6748,19
6749,1
6750,12
6751,2
6752,14
6753,9
6754,0
6755,15
6756,7
6757,17
6758,0
6759,16
6760,5
6761,10
6762,12
6763,0
6764,4
6765,19
6766,10
6767,1
6768,12
6769,10
6770,19
6771,2
6772,10
6773,9
6774,4
6775,1
6776,8
6777,11
6778,9
6779,1
6780,9
6781,11
6782,3
6783,1
6784,4
6785,9
6786,14
6787,0
6788,18
6789,16
6790,3
6791,4
6792,0
6793,6
6794,12
6795,15
6796,19
6797,8
6798,15
6799,6
6800,10
6801,19
6802,4
6803,4
6804,3
6805,15
6806,3
6807,4
6808,19
6809,14
6810,18
6811,5
6812,19
6813,19
6814,6
6815,11
6816,18
6817,8
6818,1
6819,17
6820,0
6821,8
6822,8
6823,10
6824,19
6825,11
6826,6
6827,4
6828,16
6829,1
6830,0
6831,4
6832,9
6833,9
6834,17
6835,14
6836,5
6837,8
6838,1
6839,10
6840,0
6841,14
6842,18
6843,19
6844,12
6845,12
6846,7
6847,14
6848,12
6849,6
6850,7
6851,10
6852,19
6853,7
6854,10
6855,5
6856,9
6857,11
6858,6
6859,16
6860,17
6861,0
6862,18
6863,19
6864,18
6865,8
6866,14
6867,5
6868,19
6869,16
6870,12
6871,16
6872,3
6873,9
6874,14
6875,16
6876,0
6877,8
6878,1
6879,15
6880,5
6881,9
6882,14
6883,12
6884,6
6885,17
6886,12
6887,17
6888,16
6889,6
6890,8
6891,16
6892,16
6893,17
6894,16
6895,5
6896,1
6897,10
6898,14
6899,2
6900,17
6901,18
6902,18
6903,13
6904,2
6905,5
6906,7
6907,4
6908,10
6909,11
6910,8
6911,15
6912,19
6913,19
6914,17
6915,8
6916,16
6917,17
6918,1
6919,10
6920,11
6921,14
6922,12
6923,9
6924,18
6925,4
6926,7
6927,8
6928,15
6929,18
6930,0
6931,13
6932,7
6933,9
6934,15
6935,9
6936,12
6937,12
6938,2
6939,5
6940,17
6941,11
6942,12
6943,15
6944,5
6945,18
6946,8
6947,16
6948,15
6949,0
6950,13
6951,10
6952,8
6953,19
6954,15
6955,0
6956,3
6957,8
6958,15
6959,5
6960,6
6961,19
6962,2
6963,17
6964,6
6965,0
6966,5
6967,17
6968,5
6969,16
6970,5
6971,17
6972,6
6973,5
6974,0
6975,10
6976,15
6977,0
6978,18
6979,15
6980,13
6981,19
6982,18
6983,3
6984,5
6985,1
6986,11
6987,10
6988,18
6989,1
6990,3
6991,10
6992,0
6993,0
6994,17
6995,0
6996,4
6997,13
6998,12
6999,11
7000,8
7001,6
7002,2
7003,3
7004,1
7005,11
7006,3
7007,19
7008,13
7009,12
7010,8
7011,15
7012,7
7013,6
7014,18
7015,18
7016,4
7017,15
7018,8
7019,10
7020,4
7021,11
7022,12
7023,18
7024,1
7025,9
7026,9
7027,3
7028,16
7029,7
7030,2
7031,5
7032,17
7033,10
7034,13
7035,13
7036,16
7037,10
7038,6
7039,9
7040,17
7041,2
7042,6
7043,11
7044,0
7045,4
7046,18
7047,7
7048,9
7049,10
7050,10
7051,17
7052,10
7053,17
7054,15
7055,11
7056,10
7057,8
7058,9
7059,5
7060,15
7061,17
7062,14
7063,0
7064,17
7065,17
7066,16
7067,18
7068,12
7069,0
7070,0
7071,7
7072,8
7073,13
7074,18
7075,7
7076,6
7077,1
7078,8
7079,2
7080,16
7081,12
7082,0
7083,18
7084,11
7085,7
7086,4
7087,15
7088,4
7089,9
7090,7
7091,12
7092,3
7093,5
7094,15
7095,6
7096,1
7097,15
7098,18
7099,7
7100,13
7101,5
7102,0
7103,2
7104,3
7105,19
7106,2
7107,15
7108,15
7109,2
7110,8
7111,2
7112,3
7113,1
7114,17
7115,1
7116,8
7117,5
7118,15
7119,5
7120,3
7121,9
7122,13
7123,14
7124,16
7125,7
7126,8
7127,16
7128,1
7129,13
7130,6
7131,6
7132,4
7133,8
7134,14
7135,18
7136,14
7137,15
7138,18
7139,10
7140,17
7141,1
7142,16
7143,9
7144,4
7145,13
7146,9
7147,12
7148,1
7149,4
7150,1
7151,8
7152,12
7153,19
7154,15
7155,11
7156,8
7157,12
7158,18
7159,3
7160,3
7161,7
7162,15
7163,17
7164,2
7165,8
7166,2
7167,9
7168,5
7169,8
7170,11
7171,2
7172,1
7173,9
7174,17
7175,16
7176,10
7177,2
7178,5
7179,2
7180,3
7181,11
7182,18
7183,4
7184,4
7185,6
7186,17
7187,14
7188,6
7189,2
7190,17
7191,16
7192,7
7193,8
7194,1
7195,5
7196,0
7197,17
7198,13
7199,13
7200,13
7201,17
7202,9
7203,0
7204,8
7205,19
7206,19
7207,0
7208,4
7209,9
7210,1
7211,6
7212,7
7213,5
7214,8
7215,19
7216,4
7217,4
7218,2
7219,2
7220,11
7221,10
7222,16
7223,5
7224,19
7225,11
7226,4
7227,6
7228,10
7229,12
7230,9
7231,2
7232,9
7233,16
7234,11
7235,9
7236,4
7237,7
7238,12
7239,8
7240,17
7241,17
7242,3
7243,7
7244,13
7245,12
7246,0
7247,13
7248,17
7249,18
7250,19
7251,3
7252,8
7253,6
7254,12
7255,2
7256,15
7257,8
7258,2
7259,15
7260,4
7261,18
7262,5
7263,18
7264,17
7265,0
7266,15
7267,5
7268,9
7269,1
7270,4
7271,5
7272,17
7273,13
7274,17
7275,3
7276,3
7277,18
7278,15
7279,11
7280,13
7281,1
7282,14
7283,19
7284,17
7285,5
7286,16
7287,2
7288,9
7289,12
7290,19
7291,19
7292,4
7293,12
7294,15
7295,10
7296,0
7297,15
7298,3
7299,15
7300,18
7301,16
7302,4
7303,6
7304,2
7305,18
7306,2
7307,17
7308,14
7309,3
7310,19
7311,0
7312,10
7313,18
7314,3
7315,2
7316,4
7317,5
7318,8
7319,10
7320,16
7321,2
7322,2
7323,13
7324,7
7325,7
7326,11
7327,10
7328,4
7329,0
7330,18
7331,5
7332,6
7333,5
7334,12
7335,7
7336,12
7337,7
7338,2
7339,18
7340,7
7341,11
7342,16
7343,13
7344,4
7345,17
7346,18
7347,18
7348,2
7349,7
7350,0
7351,10
7352,11
7353,9
7354,7
7355,16
7356,4
7357,17
7358,11
7359,5
7360,7
7361,3
7362,15
7363,0
7364,5
7365,6
7366,6
7367,13
7368,17
7369,13
7370,19
7371,6
7372,10
7373,13
7374,3
7375,5
7376,3
7377,17
7378,3
7379,12
7380,19
7381,1
7382,6
7383,19
7384,7
7385,11
7386,3
7387,16
7388,7
7389,12
7390,15
7391,2
7392,8
7393,4
7394,0
7395,2
7396,12
7397,6
7398,8
7399,15
7400,14
7401,2
7402,6
7403,11
7404,10
7405,5
7406,1
7407,2
7408,7
7409,18
7410,15
7411,16
7412,8
7413,8
7414,13
7415,4
7416,1
7417,19
7418,7
7419,5
7420,5
7421,3
7422,1
7423,15
7424,2
7425,19
7426,17
7427,17
7428,16
7429,6
7430,12
7431,17
7432,17
7433,18
7434,5
7435,4
7436,4
7437,0
7438,18
7439,11
7440,5
7441,4
7442,12
7443,10
7444,0
7445,0
7446,7
7447,8
7448,13
7449,7
7450,10
7451,0
7452,7
7453,0
7454,4
7455,13
7456,5
7457,4
7458,16
7459,8
7460,8
7461,10
7462,10
7463,3
7464,1
7465,13
7466,18
7467,13
7468,7
7469,12
7470,1
7471,9
7472,16
7473,16
7474,12
7475,5
7476,6
7477,11
7478,9
7479,16
7480,14
7481,11
7482,13
7483,3
7484,4
7485,18
7486,8
7487,18
7488,10
7489,5
7490,9
7491,8
7492,14
7493,15
7494,17
7495,2
7496,17
7497,14
7498,18
7499,7
7500,3
7501,5
7502,10
7503,9
7504,6
7505,8
7506,17
7507,5
7508,6
7509,6
7510,4
7511,18
7512,6
7513,16
7514,5
7515,17
7516,1
7517,17
7518,8
7519,6
7520,3
7521,9
7522,5
7523,19
7524,3
7525,13
7526,15
7527,9
7528,11
7529,1
7530,6
7531,10
7532,10
7533,11
7534,7
7535,11
7536,13
7537,19
7538,8
7539,1
7540,5
7541,7
7542,8
7543,6
7544,16
7545,13
7546,9
7547,8
7548,3
7549,8
7550,17
7551,1
7552,6
7553,16
7554,0
7555,1
7556,8
7557,10
7558,7
7559,12
7560,5
7561,7
7562,17
7563,15
7564,17
7565,6
7566,18
7567,15
7568,0
7569,5
7570,10
7571,16
7572,11
7573,14
7574,16
7575,5
7576,7
7577,16
7578,14
7579,6
7580,6
7581,19
7582,16
7583,10
7584,11
7585,16
7586,9
7587,11
7588,8
7589,19
7590,12
7591,15
7592,3
7593,11
7594,2
7595,9
7596,3
7597,5
7598,6
7599,8
7600,11
7601,10
7602,9
7603,16
7604,9
7605,13
7606,3
7607,14
7608,19
7609,10
7610,13
7611,15
7612,6
7613,12
7614,4
7615,10
7616,18
7617,14
7618,5
7619,2
7620,10
7621,12
7622,19
7623,8
7624,1
7625,19
7626,7
7627,14
7628,8
7629,16
7630,18
7631,11
7632,5
7633,14
7634,9
7635,11
7636,1
7637,14
7638,1
7639,4
7640,17
7641,7
7642,4
7643,19
7644,6
7645,4
7646,5
7647,4
7648,9
7649,15
7650,7
7651,13
7652,6
7653,6
7654,10
7655,7
7656,12
7657,9
7658,1
7659,5
7660,8
7661,3
7662,10
7663,19
7664,17
7665,19
7666,12
7667,11
7668,1
7669,18
7670,6
7671,6
7672,11
7673,13
7674,9
7675,11
7676,0
7677,1
7678,15
7679,1
7680,2
7681,13
7682,4
7683,0
7684,10
7685,13
7686,0
7687,11
7688,13
7689,12
7690,2
7691,18
7692,7
7693,10
7694,19
7695,7
7696,17
7697,16
7698,13
7699,12
7700,1
7701,12
7702,5
7703,10
7704,13
7705,15
7706,17
7707,2
7708,6
7709,18
7710,10
7711,0
7712,0
7713,8
7714,15
7715,6
7716,13
7717,17
7718,11
7719,12
7720,8
7721,2
7722,17
7723,13
7724,12
7725,11
7726,10
7727,17
7728,8
7729,10
7730,4
7731,0
7732,4
7733,17
7734,1
7735,12
7736,1
7737,5
7738,15
7739,7
7740,14
7741,5
7742,2
7743,2
7744,15
7745,1
7746,5
7747,9
7748,6
7749,18
7750,4
7751,9
7752,10
7753,19
7754,9
7755,15
7756,10
7757,8
7758,14
7759,8
7760,3
7761,17
7762,11
7763,6
7764,6
7765,16
7766,15
7767,9
7768,7
7769,3
7770,15
7771,5
7772,12
7773,11
7774,17
7775,2
7776,10
7777,12
7778,4
7779,19
7780,13
7781,18
7782,7
7783,19
7784,0
7785,18
7786,16
7787,0
7788,10
7789,11
7790,13
7791,14
7792,2
7793,7
7794,14
7795,1
7796,7
7797,10
7798,15
7799,3
7800,1
7801,5
7802,10
7803,8
7804,6
7805,3
7806,5
7807,15
7808,14
7809,0
7810,0
7811,1
7812,15
7813,3
7814,19
7815,10
7816,12
7817,17
7818,17
7819,18
7820,10
7821,5
7822,6
7823,13
7824,7
7825,7
7826,19
7827,6
7828,11
7829,6
7830,1
7831,15
7832,1
7833,9
7834,10
7835,3
7836,7
7837,3
7838,7
7839,7
7840,14
7841,1
7842,4
7843,15
7844,11
7845,4
7846,14
7847,9
7848,0
7849,3
7850,5
7851,11
7852,6
7853,17
7854,15
7855,4
7856,0
7857,5
7858,9
7859,4
7860,0
7861,9
7862,13
7863,7
7864,9
7865,11
7866,13
7867,4
7868,16
7869,2
7870,19
7871,14
7872,8
7873,15
7874,9
7875,11
7876,11
7877,5
7878,13
7879,17
7880,6
7881,5
7882,10
7883,5
7884,13
7885,8
7886,6
7887,15
7888,3
7889,13
7890,2
7891,16
7892,17
7893,6
7894,4
7895,15
7896,6
7897,11
7898,19
7899,18
7900,14
7901,1
7902,15
7903,15
7904,1
7905,15
7906,7
7907,12
7908,13
7909,10
7910,1
7911,1
7912,2
7913,3
7914,18
7915,1
7916,1
7917,4
7918,12
7919,9
7920,12
7921,17
7922,0
7923,12
7924,1
7925,4
7926,7
7927,11
7928,5
7929,0
7930,2
7931,5
7932,17
7933,15
7934,2
7935,2
7936,19
7937,13
7938,6
7939,3
7940,2
7941,6
7942,13
7943,4
7944,16
7945,0
7946,16
7947,8
7948,14
7949,15
7950,11
7951,18
7952,9
7953,14
7954,12
7955,13
7956,6
7957,2
7958,0
7959,16
7960,6
7961,11
7962,14
7963,15
7964,4
7965,3
7966,10
7967,9
7968,15
7969,5
7970,12
7971,19
7972,6
7973,2
7974,13
7975,11
7976,13
7977,12
7978,7
7979,18
7980,14
7981,13
7982,14
7983,2
7984,3
7985,9
7986,11
7987,9
7988,2
7989,11
7990,15
7991,8
7992,12
7993,2
7994,14
7995,19
7996,0
7997,11
7998,9
7999,16
8000,9
8001,0
8002,19
8003,0
8004,6
8005,13
8006,11
8007,8
8008,6
8009,9
8010,4
8011,7
8012,4
8013,17
8014,17
8015,9
8016,0
8017,2
8018,5
8019,6
8020,10
8021,0
8022,19
8023,19
8024,4
8025,11
8026,9
8027,16
8028,7
8029,1
8030,6
8031,10
8032,12
8033,11
8034,2
8035,19
8036,13
8037,16
8038,13
8039,14
8040,3
8041,11
8042,17
8043,19
8044,10
8045,9
8046,19
8047,3
8048,4
8049,4
8050,1
8051,14
8052,10
8053,12
8054,0
8055,8
8056,7
8057,3
8058,0
8059,15
8060,19
8061,6
8062,10
8063,17
8064,11
8065,17
8066,18
8067,11
8068,1
8069,4
8070,19
8071,10
8072,11
8073,19
8074,16
8075,14
8076,15
8077,11
8078,5
8079,18
8080,3
8081,6
8082,12
8083,9
8084,8
8085,15
8086,6
8087,18
8088,1
8089,8
8090,14
8091,9
8092,5
8093,18
8094,10
8095,16
8096,18
8097,19
8098,16
8099,16
8100,4
8101,18
8102,5
8103,3
8104,1
8105,1
8106,1
8107,7
8108,17
8109,15
8110,15
8111,7
8112,18
8113,6
8114,10
8115,2
8116,15
8117,6
8118,13
8119,17
8120,12
8121,14
8122,10
8123,14
8124,11
8125,3
8126,10
8127,3
8128,17
8129,18
8130,12
8131,9
8132,0
8133,17
8134,8
8135,17
8136,13
8137,16
8138,1
8139,14
8140,15
8141,10
8142,6
8143,9
8144,17
8145,1
8146,6
8147,18
8148,14
8149,19
8150,17
8151,12
8152,7
8153,10
8154,17
8155,9
8156,10
8157,2
8158,19
8159,8
8160,3
8161,18
8162,17
8163,18
8164,16
8165,16
8166,11
8167,4
8168,14
8169,17
8170,13
8171,18
8172,4
8173,4
8174,17
8175,17
8176,1
8177,3
8178,9
8179,8
8180,12
8181,18
8182,13
8183,1
8184,0
8185,14
8186,18
8187,3
8188,6
8189,19
8190,8
8191,17
8192,5
8193,1
8194,4
8195,17
8196,1
8197,9
8198,12
8199,18
8200,4
8201,4
8202,5
8203,8
8204,6
8205,9
8206,14
8207,10
8208,9
8209,1
8210,11
8211,0
8212,10
8213,0
8214,8
8215,11
8216,9
8217,10
8218,5
8219,5
8220,19
8221,13
8222,9
8223,12
8224,6
8225,10
8226,14
8227,2
8228,12
8229,18
8230,15
8231,7
8232,12
8233,6
8234,2
8235,6
8236,12
8237,10
8238,3
8239,4
8240,16
8241,10
8242,9
8243,11
8244,2
8245,11
8246,7
8247,17
8248,8
8249,1
8250,14
8251,17
8252,15
8253,6
8254,0
8255,0
8256,5
8257,16
8258,14
8259,8
8260,0
8261,5
8262,1
8263,16
8264,8
8265,2
8266,0
8267,12
8268,3
8269,6
8270,4
8271,7
8272,4
8273,5
8274,18
8275,14
8276,11
8277,4
8278,9
8279,0
8280,6
8281,0
8282,19
8283,16
8284,9
8285,16
8286,4
8287,4
8288,1
8289,15
8290,11
8291,1
8292,10
8293,18
8294,6
8295,5
8296,1
8297,3
8298,6
8299,18
8300,19
8301,13
8302,8
8303,1
8304,9
8305,12
8306,8
8307,4
8308,14
8309,19
8310,1
8311,13
8312,3
8313,14
8314,5
8315,18
8316,11
8317,18
8318,8
8319,8
8320,11
8321,10
8322,4
8323,5
8324,18
8325,2
8326,10
8327,18
8328,2
8329,19
8330,13
8331,11
8332,15
8333,8
8334,5
8335,4
8336,10
8337,11
8338,0
8339,9
8340,5
8341,13
8342,11
8343,10
8344,3
8345,14
8346,14
8347,1
8348,14
8349,10
8350,18
8351,12
8352,2
8353,14
8354,18
8355,11
8356,2
8357,12
8358,18
8359,5
8360,12
8361,11
8362,16
8363,0
8364,9
8365,3
8366,8
8367,15
8368,9
8369,8
8370,7
8371,16
8372,7
8373,19
8374,19
8375,6
8376,17
8377,7
8378,19
8379,9
8380,10
8381,5
8382,8
8383,15
8384,10
8385,2
8386,13
8387,18
8388,8
8389,14
8390,4
8391,6
8392,14
8393,15
8394,2
8395,11
8396,18
8397,9
8398,6
8399,19
8400,16
8401,12
8402,2
8403,2
8404,16
8405,6
8406,10
8407,2
8408,10
8409,16
8410,1
8411,14
8412,18
8413,14
8414,12
8415,17
8416,13
8417,10
8418,2
8419,11
8420,3
8421,12
8422,18
8423,1
8424,14
8425,9
8426,11
8427,7
8428,13
8429,7
8430,16
8431,16
8432,17
8433,1
8434,0
8435,15
8436,5
8437,18
8438,3
8439,19
8440,8
8441,7
8442,17
8443,18
8444,14
8445,8
8446,3
8447,4
8448,4
8449,9
8450,15
8451,6
8452,7
8453,17
8454,15
8455,2
8456,19
8457,8
8458,14
8459,4
8460,18
8461,11
8462,17
8463,10
8464,8
8465,11
8466,13
8467,13
8468,8
8469,12
8470,1
8471,11
8472,13
8473,16
8474,18
8475,15
8476,18
8477,18
8478,18
8479,4
8480,17
8481,6
8482,11
8483,11
8484,19
8485,12
8486,3
8487,3
8488,2
8489,9
8490,3
8491,9
8492,10
8493,1
8494,1
8495,3
8496,11
8497,12
8498,17
8499,5
8500,16
8501,16
8502,8
8503,4
8504,18
8505,9
8506,19
8507,5
8508,12
8509,10
8510,5
8511,2
8512,12
8513,15
8514,10
8515,2
8516,18
8517,16
8518,0
8519,8
8520,9
8521,9
8522,3
8523,15
8524,4
8525,2
8526,7
8527,15
8528,1
8529,9
8530,15
8531,15
8532,18
8533,8
8534,19
8535,17
8536,12
8537,18
8538,3
8539,16
8540,1
8541,7
8542,1
8543,2
8544,7
8545,2
8546,6
8547,15
8548,15
8549,7
8550,12
8551,2
8552,5
8553,3
8554,7
8555,8
8556,7
8557,16
8558,12
8559,9
8560,7
8561,9
8562,0
8563,2
8564,6
8565,7
8566,16
8567,5
8568,7
8569,13
8570,1
8571,18
8572,11
8573,13
8574,17
8575,17
8576,5
8577,16
8578,17
8579,14
8580,4
8581,12
8582,11
8583,16
8584,7
8585,12
8586,0
8587,16
8588,12
8589,11
8590,19
8591,7
8592,18
