customer_id,age,income,gender
11121,61,69583,1
11122,27,80489,0
11123,27,69094,1
11124,49,146528,1
11125,29,49697,1
11126,57,99737,1
11127,28,119792,0
11128,24,110410,1
11129,46,22206,1
11130,53,25514,1
11131,68,66745,1
11132,46,21065,1
11133,37,82833,1
11134,64,26700,1
11135,28,60154,1
11136,39,147466,1
11137,48,134259,1
11138,34,22705,1
11139,50,142598,0
11140,46,57303,1
11141,26,91520,1
11142,62,39677,1
11143,61,76119,0
11144,38,53057,0
11145,36,148017,0
11146,57,67839,0
11147,23,81230,1
11148,24,29198,1
11149,27,115052,1
11150,38,111661,1
11151,62,121802,1
11152,53,123964,1
11153,48,97291,1
11154,21,22271,0
11155,44,39405,0
11156,36,149592,0
11157,66,146435,1
11158,27,97151,1
11159,47,103569,0
11160,22,97711,1
11161,25,43542,0
11162,47,60690,1
11163,58,100627,1
11164,37,39527,0
11165,44,24421,0
11166,57,76172,1
11167,30,134916,1
11168,26,116910,1
11169,56,119378,0
11170,40,116458,1
11171,19,51062,0
11172,42,127890,0
11173,57,36828,0
11174,62,80746,1
11175,28,30912,1
11176,65,140125,0
11177,55,23760,1
11178,45,126192,0
11179,35,102353,1
11180,22,108070,0
11181,57,117571,1
11182,64,148202,1
11183,23,77103,1
11184,52,56745,1
11185,65,75666,1
11186,38,120616,1
11187,55,29603,0
11188,59,41370,1
11189,30,36445,0
11190,59,87327,1
11191,49,105243,1
11192,43,53839,1
11193,64,22063,1
11194,35,96331,0
11195,56,49652,0
11196,44,68882,0
11197,57,55718,1
11198,21,127566,1
11199,53,106156,1
11200,30,43922,1
11201,49,149922,1
11202,56,22192,1
11203,40,44641,1
11204,56,89603,0
11205,65,47525,1
11206,54,36708,0
11207,61,115380,0
11208,69,41562,0
11209,46,26663,0
11210,52,31676,0
11211,36,29675,1
11212,41,137224,0
11213,68,41821,0
11214,44,109690,1
11215,21,87731,1
11216,42,148832,1
11217,69,29675,0
11218,34,46347,0
11219,36,89846,0
11220,45,104327,0
11221,56,123490,1
11222,69,126624,1
11223,46,149933,0
11224,19,131456,1
11225,40,114597,1
11226,65,137456,1
11227,33,141168,1
11228,65,123625,0
11229,21,126161,1
11230,47,99582,0
11231,67,59524,1
11232,67,104892,0
11233,47,113315,1
11234,43,47079,1
11235,43,31831,1
11236,25,122175,0
11237,43,141663,1
11238,50,45244,0
11239,62,102681,0
11240,48,142960,0
11241,46,75770,0
11242,47,139704,1
11243,68,120974,1
11244,35,88161,1
11245,68,52234,1
11246,56,111629,0
11247,65,106581,1
11248,57,83027,0
11249,55,149260,0
11250,64,140938,1
11251,58,135826,1
11252,26,148227,1
11253,36,95580,0
11254,31,106445,1
11255,26,100326,0
11256,67,99290,0
11257,53,69723,1
11258,31,72935,1
11259,56,130678,0
11260,32,135486,1
11261,64,86187,0
11262,68,59310,1
11263,43,109941,1
11264,19,133812,0
11265,43,37201,1
11266,61,61504,0
11267,56,95168,0
11268,47,107923,1
11269,67,34065,0
11270,54,124992,0
11271,45,36637,0
11272,46,67904,0
11273,26,137038,1
11274,49,67995,0
11275,63,90484,0
11276,39,71765,0
11277,41,52881,1
11278,36,100557,1
11279,34,135873,1
11280,43,107994,1
11281,48,78582,0
11282,69,102692,0
11283,33,101321,0
11284,31,102564,1
11285,21,38093,1
11286,43,81604,0
11287,46,50369,0
11288,53,113384,1
11289,51,81160,1
11290,60,70594,0
11291,30,78188,0
11292,44,59760,0
11293,51,145709,0
11294,20,145370,1
11295,18,80498,0
11296,68,104425,0
11297,34,138661,1
11298,66,37462,1
11299,31,21553,0
11300,65,31129,1
11301,27,78255,1
11302,30,43910,0
11303,58,143853,1
11304,22,146186,1
11305,33,30743,1
11306,19,56530,1
11307,20,24557,1
11308,19,24206,0
11309,40,58558,1
11310,62,48836,1
11311,59,128774,0
11312,24,85566,1
11313,51,35234,0
11314,26,100440,0
11315,50,26914,0
11316,42,99913,0
11317,21,28436,0
11318,50,70863,0
11319,38,86268,1
11320,68,31713,0
11321,20,129661,1
11322,40,85419,0
11323,59,21401,0
11324,55,30419,0
11325,33,136469,1
11326,58,138131,0
11327,66,106767,1
11328,36,97899,0
11329,21,107472,0
11330,59,110922,0
11331,50,51147,1
11332,48,56784,0
11333,68,23276,0
11334,40,76283,1
11335,23,135205,0
11336,18,147499,1
11337,44,31108,0
11338,24,54002,1
11339,23,39407,0
11340,49,67610,0
11341,65,21484,1
11342,30,69466,0
11343,26,97573,1
11344,39,35793,0
11345,28,62923,1
11346,56,98485,1
11347,51,55851,1
11348,32,147494,1
11349,43,132065,0
11350,29,24473,0
11351,69,44531,1
11352,19,52954,1
11353,35,52019,0
11354,19,58628,0
11355,22,67053,0
11356,42,84912,0
11357,69,34913,1
11358,62,110184,1
11359,18,60469,1
11360,51,37971,0
11361,52,133714,0
11362,31,29907,0
11363,34,96562,1
11364,64,28331,1
11365,48,148954,0
11366,58,60171,0
11367,60,98787,0
11368,54,73569,0
11369,39,29288,0
11370,19,141532,1
11371,31,79464,0
11372,52,22195,0
11373,47,98940,1
11374,64,140990,0
11375,48,52862,1
11376,41,120159,0
11377,54,90812,0
11378,63,54704,1
11379,39,33561,1
11380,48,61175,0
11381,27,130337,0
11382,55,45145,1
11383,58,137987,0
11384,19,42926,1
11385,28,53611,1
11386,19,144041,0
11387,43,21022,0
11388,24,66216,0
11389,47,77296,0
11390,68,79170,1
11391,39,48733,1
11392,29,60636,0
11393,41,46267,0
11394,62,57006,0
11395,60,83351,0
11396,59,98848,0
11397,54,75704,1
11398,44,23666,0
11399,39,68521,1
11400,59,128177,0
11401,28,118648,0
11402,43,125684,0
11403,53,63021,1
11404,65,121509,0
11405,34,125578,0
11406,34,121076,0
11407,32,83688,0
11408,21,83177,0
11409,26,27302,0
11410,35,119166,0
11411,40,82502,1
11412,65,103086,1
11413,36,28334,0
11414,23,107571,1
11415,54,34482,0
11416,21,72869,0
11417,67,69884,1
11418,49,120073,0
11419,55,40699,1
11420,32,131184,1
11421,22,104856,0
11422,26,103652,1
11423,61,52647,0
11424,65,41023,1
11425,53,29656,1
11426,42,125975,0
11427,68,69115,0
11428,19,30168,1
11429,18,111698,0
11430,45,30905,1
11431,39,84202,0
11432,18,119441,1
11433,20,32585,0
11434,39,65717,0
11435,52,122767,1
11436,26,79351,0
11437,37,97766,1
11438,47,65669,0
11439,55,144708,1
11440,24,63826,1
11441,42,118423,0
11442,29,35153,1
11443,54,148029,0
11444,37,141360,1
11445,64,141430,0
11446,64,125508,0
11447,46,100975,1
11448,41,106944,1
11449,28,31571,0
11450,57,125762,0
11451,63,41932,1
11452,59,135520,0
11453,61,74549,1
11454,24,145940,1
11455,63,102282,0
11456,44,48803,1
11457,18,65678,1
11458,51,48503,0
11459,57,38501,1
11460,35,119625,0
11461,23,129485,0
11462,34,22805,1
11463,58,48290,0
11464,60,69872,1
11465,67,96120,1
11466,42,131826,0
11467,31,65187,1
11468,69,89140,1
11469,62,39778,0
11470,34,42448,1
11471,54,33752,1
11472,29,141337,0
11473,68,45522,1
11474,25,24059,0
11475,56,60634,0
11476,52,40124,1
11477,46,44765,1
11478,61,72938,1
11479,21,77578,1
11480,60,43946,0
11481,62,108749,1
11482,58,101030,1
11483,64,55552,1
11484,45,70426,1
11485,27,70308,1
11486,29,58899,1
11487,31,83805,1
11488,27,38799,0
11489,32,127641,1
11490,26,34158,1
11491,43,35433,0
11492,34,135832,0
11493,53,88191,0
11494,63,70578,1
11495,20,120986,1
11496,38,50751,0
11497,48,88591,1
11498,62,131717,0
11499,35,56953,0
11500,32,93528,1
11501,66,83530,0
11502,49,93130,0
11503,50,33917,0
11504,37,113361,0
11505,30,106625,1
11506,33,144494,1
11507,64,76414,0
11508,62,70601,0
11509,57,76874,1
11510,27,80961,1
11511,57,106313,1
11512,43,120930,1
11513,42,33164,1
11514,18,81100,1
11515,65,142981,1
11516,20,34854,1
11517,31,56082,0
11518,58,97566,1
11519,64,86558,1
11520,32,84755,0
11521,61,29864,1
11522,46,41090,0
11523,33,105216,1
11524,35,138924,1
11525,52,105182,0
11526,43,101281,0
11527,19,73008,0
11528,62,74892,0
11529,68,49562,0
11530,37,30595,0
11531,23,132842,0
11532,58,41077,0
11533,44,89010,1
11534,47,127060,0
11535,47,34570,1
11536,41,134773,1
11537,52,28833,0
11538,27,52785,0
11539,62,112070,1
11540,50,70333,0
11541,67,27552,0
11542,20,146832,1
11543,38,75586,0
11544,29,86486,1
11545,22,82467,0
11546,55,137831,0
11547,32,137499,0
11548,60,127502,1
11549,30,31766,0
11550,46,77927,0
11551,62,77223,0
11552,38,36519,0
11553,63,140663,0
11554,45,120535,1
11555,26,61907,0
11556,22,111951,0
11557,46,103492,1
11558,21,96285,0
11559,51,96381,0
11560,24,41861,0
11561,31,112294,1
11562,43,68338,0
11563,27,56841,0
11564,43,46574,1
11565,25,46074,1
11566,62,76798,0
11567,34,45080,0
11568,59,51144,1
11569,55,33733,0
11570,49,54076,1
11571,35,24579,1
11572,48,32511,1
11573,26,89646,0
11574,26,73617,0
11575,42,50312,1
11576,28,105240,1
11577,24,64175,1
11578,42,93017,1
11579,69,53047,0
11580,48,46628,0
11581,24,127001,0
11582,53,75818,0
11583,59,120999,0
11584,35,146919,1
11585,65,137076,0
11586,64,74154,1
11587,38,121690,0
11588,21,69151,0
11589,63,125655,1
11590,38,65781,1
11591,60,52393,0
11592,60,128315,0
11593,41,93462,1
11594,20,126428,1
11595,31,102176,0
11596,52,96794,0
11597,53,61854,0
11598,69,145653,0
11599,52,123988,0
11600,48,89517,0
11601,29,115922,1
11602,40,87898,0
11603,20,52221,1
11604,26,48213,1
11605,32,95360,1
11606,62,147452,1
11607,42,82449,0
11608,65,90064,1
11609,36,22691,1
11610,55,73149,1
11611,49,121777,0
11612,32,25491,1
11613,33,111195,1
11614,36,77598,1
11615,47,42352,0
11616,65,47435,1
11617,45,50986,1
11618,59,125172,1
11619,47,21093,0
11620,25,135201,0
11621,61,101179,0
11622,23,118517,0
11623,38,100408,1
11624,28,97956,0
11625,55,70704,0
11626,47,36593,0
11627,30,38770,1
11628,65,45649,0
11629,25,60353,1
11630,58,85984,0
11631,41,140354,1
11632,54,140435,1
11633,46,84468,0
11634,33,114267,1
11635,27,78162,1
11636,19,71204,1
11637,45,50663,1
11638,49,133466,0
11639,50,30763,0
11640,40,146122,1
11641,31,83590,0
11642,46,92112,0
11643,35,134523,0
11644,63,24246,1
11645,22,76003,1
11646,65,73695,1
11647,63,33037,0
11648,42,77919,1
11649,36,26021,0
11650,41,54442,1
11651,57,20446,1
11652,32,103506,0
11653,42,139614,1
11654,28,23570,0
11655,34,67570,0
11656,47,134496,1
11657,58,146441,1
11658,29,112797,0
11659,51,127037,0
11660,50,108057,0
11661,28,87929,0
11662,57,76259,1
11663,62,147043,0
11664,69,41730,1
11665,55,33428,1
11666,20,50343,1
11667,54,129741,0
11668,52,79156,1
11669,23,64709,0
11670,49,48976,0
11671,66,88903,0
11672,57,90207,1
11673,41,57664,0
11674,68,59290,0
11675,27,68366,1
11676,31,27350,1
11677,56,117908,1
11678,56,118211,1
11679,22,65331,0
11680,33,140775,0
11681,64,110532,1
11682,33,103262,0
11683,48,42784,1
11684,38,73575,0
11685,46,41915,0
11686,40,27502,0
11687,33,138558,0
11688,55,89880,0
11689,51,133690,0
11690,35,20431,1
11691,25,36207,1
11692,41,132143,1
11693,52,77396,1
11694,42,41400,1
11695,40,135252,0
11696,26,46213,0
11697,31,116909,0
11698,31,31008,0
11699,34,71358,1
11700,52,39053,0
11701,18,31032,1
11702,63,88845,1
11703,21,90668,1
11704,57,100070,1
11705,40,23332,0
11706,41,52597,1
11707,23,80850,1
11708,41,67864,1
11709,53,61162,0
11710,25,20578,1
11711,47,69228,1
11712,63,41850,0
11713,62,136261,0
11714,24,111534,1
11715,27,141763,0
11716,51,85554,1
11717,38,132618,0
11718,61,72325,0
11719,23,54013,0
11720,24,102328,0
11721,27,145261,1
11722,42,138181,0
11723,39,59526,1
11724,56,65207,0
11725,62,49923,0
11726,35,110093,1
11727,19,111578,0
11728,68,40606,1
11729,52,123677,1
11730,45,62046,0
11731,35,149092,1
11732,23,82178,0
11733,67,74208,0
11734,66,44395,0
11735,36,59184,0
11736,41,70139,0
11737,22,86029,0
11738,43,141945,0
11739,68,109843,0
11740,43,47046,0
11741,19,53419,1
11742,19,88549,1
11743,61,34195,1
11744,34,33981,0
11745,31,142569,1
11746,53,90672,0
11747,58,109505,1
11748,38,81871,1
11749,69,136687,0
11750,21,83320,0
11751,60,42492,0
11752,61,110451,0
11753,53,35010,1
11754,58,118736,1
11755,59,138017,0
11756,57,74018,1
11757,52,88074,0
11758,43,140351,1
11759,29,65351,1
11760,26,72429,1
11761,46,52174,1
11762,47,129587,1
11763,22,140301,0
11764,49,127410,1
11765,19,109097,1
11766,46,116818,0
11767,62,69392,1
11768,40,115278,1
11769,63,146674,0
11770,55,128186,0
11771,28,147148,1
11772,29,95218,0
11773,30,37140,1
11774,66,26786,0
11775,37,107143,1
11776,26,114777,1
11777,54,92475,0
11778,58,104487,1
11779,48,72156,0
11780,46,109487,0
11781,40,91205,1
11782,23,64685,0
11783,56,53450,1
11784,66,47712,0
11785,68,130088,1
11786,24,22922,1
11787,32,106982,1
11788,66,35398,1
11789,58,79050,1
11790,50,31300,0
11791,44,109352,1
11792,19,94201,0
11793,57,35945,1
11794,62,122584,0
11795,32,132359,1
11796,39,70626,1
11797,56,98728,1
11798,34,50834,0
11799,51,107409,0
11800,40,95276,0
11801,28,109298,0
11802,47,68863,1
11803,39,59135,1
11804,21,84366,1
11805,31,29529,1
11806,50,139348,0
11807,55,140721,0
11808,54,109862,1
11809,30,50328,1
11810,53,62025,1
11811,29,103903,0
11812,52,45895,0
11813,34,139611,0
11814,61,68843,0
11815,28,86063,0
11816,22,23557,1
11817,47,85424,0
11818,24,145345,0
11819,37,28655,0
11820,21,78751,1
11821,33,20262,0
11822,49,38577,1
11823,25,64186,1
11824,64,119887,0
11825,29,53973,1
11826,31,61995,0
11827,67,31215,1
11828,27,41960,0
11829,42,58317,0
11830,43,75785,1
11831,40,116681,1
11832,32,89359,1
11833,38,63146,1
11834,37,31735,0
11835,63,48678,0
11836,50,135748,0
11837,32,103113,1
11838,39,79869,0
11839,23,97892,1
11840,59,75793,0
11841,56,128621,0
11842,26,143572,0
11843,49,125456,0
11844,62,30921,0
11845,36,94444,1
11846,40,88978,1
11847,47,77997,0
11848,24,149605,0
11849,41,41117,1
11850,47,21266,1
11851,36,122154,1
11852,42,26800,1
11853,34,145937,1
11854,32,65066,1
11855,28,103485,0
11856,62,66093,1
11857,25,149300,0
11858,61,125543,1
11859,36,89023,0
11860,33,94424,0
11861,58,145386,1
11862,30,88465,1
11863,24,51902,1
11864,28,85226,1
11865,22,39846,1
11866,32,105702,1
11867,45,22939,1
11868,61,130796,1
11869,50,103139,1
11870,41,43820,0
11871,59,88303,1
11872,45,128155,1
11873,56,110965,1
11874,44,58109,1
11875,37,124806,0
11876,64,139202,0
11877,30,86546,0
11878,64,94729,1
11879,62,45682,0
11880,50,130693,0
11881,35,141955,0
11882,47,82242,1
11883,61,48035,1
11884,52,26608,0
11885,62,58831,1
11886,49,119835,0
11887,54,139437,0
11888,48,99662,1
11889,28,146345,1
11890,42,70490,0
11891,49,44708,0
11892,56,28111,1
11893,36,60011,0
11894,35,27884,0
11895,44,120308,0
11896,59,62269,1
11897,39,65656,1
11898,56,41352,0
11899,21,104510,0
11900,50,36022,1
11901,66,74575,0
11902,26,126297,0
11903,40,101249,1
11904,47,127334,0
11905,61,132308,0
11906,60,69671,1
11907,66,124914,0
11908,60,36248,0
11909,68,148819,0
11910,19,118425,0
11911,34,126123,0
11912,45,125832,0
11913,67,55316,1
11914,26,127246,1
11915,64,147840,0
11916,29,63939,1
11917,22,119081,0
11918,67,40506,0
11919,48,33869,0
11920,54,69235,1
11921,25,67136,1
11922,36,118726,0
11923,56,44918,0
11924,40,143114,1
11925,66,120369,0
11926,61,40217,0
11927,30,98723,0
11928,32,127047,0
11929,48,51111,0
11930,66,86229,1
11931,44,77697,1
11932,67,53712,1
11933,19,103400,0
11934,45,69048,0
11935,69,37335,1
11936,26,124472,1
11937,60,48899,0
11938,21,56169,0
11939,54,38897,0
11940,36,92317,0
11941,69,39428,1
11942,44,86551,1
11943,39,90034,1
11944,65,129701,0
11945,59,106871,1
11946,50,76401,1
11947,27,50616,1
11948,29,62588,0
11949,68,142461,0
11950,18,145624,0
11951,39,20853,1
11952,34,140723,0
11953,54,52220,0
11954,18,134338,0
11955,67,117234,1
11956,26,135018,1
11957,66,70195,0
11958,21,105211,1
11959,41,123820,0
11960,33,38515,0
11961,52,30511,0
11962,30,24493,1
11963,22,113481,0
11964,31,58028,1
11965,42,29875,0
11966,36,46269,1
11967,41,70722,1
11968,28,148295,1
11969,33,33476,0
11970,22,29557,1
11971,27,36769,1
11972,42,68373,0
11973,69,50430,0
11974,43,129572,1
11975,56,72130,0
11976,56,52209,1
11977,36,27752,0
11978,68,44209,0
11979,22,71086,0
11980,24,128847,0
11981,29,25936,1
11982,49,47464,1
11983,37,33032,0
11984,33,66727,1
11985,51,32819,1
11986,25,110606,0
11987,31,91173,1
11988,46,80558,1
11989,37,124922,1
11990,62,145607,0
11991,28,90119,1
11992,48,40357,0
11993,41,57582,0
11994,33,91390,1
11995,38,109560,1
11996,33,107726,0
11997,38,149573,1
11998,44,65031,0
11999,39,148359,0
12000,58,42656,1
12001,27,118572,1
12002,63,103753,0
12003,22,74533,1
12004,41,140853,1
12005,41,145885,0
12006,20,20589,0
12007,42,83128,0
12008,30,77265,0
12009,30,138060,1
12010,68,42239,0
12011,67,98273,0
12012,62,128534,1
12013,59,98644,1
12014,63,130236,1
12015,23,138742,0
12016,67,77686,1
12017,64,119521,0
12018,64,121957,1
12019,32,96560,0
12020,21,38450,1
12021,38,129008,0
12022,28,53928,1
12023,57,110414,1
12024,42,36659,1
12025,47,28296,0
12026,21,24470,1
12027,67,38926,0
12028,44,110377,1
12029,57,70628,1
12030,58,64709,1
12031,42,97492,0
12032,42,100530,0
12033,19,32242,1
12034,66,74360,1
12035,62,91355,0
12036,34,41027,1
12037,62,141781,0
12038,42,28036,0
12039,22,113183,0
12040,18,40137,0
12041,63,104937,0
12042,33,86133,1
12043,39,28480,0
12044,28,141558,1
12045,27,113256,0
12046,24,62629,1
12047,59,100229,1
12048,63,55201,0
12049,30,116369,0
12050,45,147732,0
12051,30,96111,1
12052,69,144664,1
12053,59,66445,0
12054,57,42454,0
12055,56,149742,0
12056,60,50403,0
12057,52,69187,1
12058,45,85403,0
12059,27,113493,1
12060,34,90482,0
12061,27,89693,0
12062,24,148316,0
12063,41,95371,0
12064,22,27373,0
12065,42,38313,1
12066,38,92487,0
12067,47,92205,0
12068,55,108260,0
12069,19,85541,0
12070,25,119761,0
12071,25,47818,0
12072,50,63115,1
12073,40,108638,0
12074,39,40972,0
12075,23,57608,1
12076,39,127327,0
12077,37,120495,0
12078,20,23970,1
12079,54,109755,1
12080,24,68425,1
12081,32,56738,1
12082,41,148654,1
12083,51,43835,0
12084,18,69405,1
12085,48,35460,1
12086,63,25591,1
12087,33,144936,0
12088,68,60917,1
12089,38,74278,1
12090,61,112488,1
12091,42,132838,0
12092,33,82832,0
12093,35,75988,1
12094,36,64186,1
12095,58,70881,0
12096,49,73544,0
12097,64,99878,1
12098,51,72009,0
12099,31,65793,1
12100,20,26832,0
12101,26,58430,1
12102,36,50719,1
12103,29,116001,1
12104,40,38973,1
12105,30,110740,0
12106,66,40323,0
12107,45,34129,0
12108,24,31265,1
12109,29,42560,1
12110,36,50170,0
12111,19,114560,0
12112,62,133198,0
12113,44,26823,1
12114,28,52283,0
12115,46,71412,0
12116,62,21337,1
12117,30,121359,0
12118,60,23848,1
12119,36,38725,1
12120,20,28682,0
12121,29,115199,0
12122,24,128022,0
12123,28,76910,1
12124,32,98917,0
12125,46,20099,1
12126,22,95814,1
12127,38,85114,0
12128,68,130193,1
12129,23,100801,1
12130,25,109049,0
12131,33,98128,0
12132,26,116627,0
12133,40,84330,1
12134,21,34951,0
12135,19,24000,1
12136,27,70531,1
12137,33,82545,0
12138,39,38771,0
12139,51,84094,1
12140,57,47369,1
12141,41,98665,0
12142,30,71241,0
12143,30,78692,0
12144,59,26271,1
12145,28,46717,1
12146,65,28750,1
12147,55,47744,1
12148,21,47356,0
12149,55,49123,1
12150,22,28334,1
12151,23,87690,1
12152,59,22962,0
12153,68,126509,0
12154,33,92781,0
12155,49,40976,0
12156,59,47359,1
12157,42,38673,0
12158,34,25077,0
12159,44,141779,0
12160,69,34627,1
12161,65,109224,0
12162,41,66047,0
12163,31,140233,1
12164,40,57511,1
12165,46,33650,0
12166,29,54194,1
12167,21,75621,1
12168,30,120288,0
12169,39,53314,0
12170,23,46914,0
12171,31,96804,0
12172,23,98287,1
12173,46,62282,0
12174,53,26017,0
12175,33,88734,0
12176,61,63014,0
12177,30,46239,1
12178,50,20310,1
12179,59,58342,0
12180,27,102526,1
12181,64,52099,0
12182,65,145656,0
12183,68,50914,0
12184,23,89601,0
12185,40,45116,0
12186,28,45849,0
12187,48,80261,1
12188,40,47423,1
12189,33,112910,1
12190,49,147346,1
12191,26,93074,1
12192,34,122280,1
12193,24,88174,0
12194,24,38625,1
12195,32,138838,1
12196,19,134294,0
12197,58,103606,1
12198,18,115438,0
12199,66,71367,1
12200,39,143310,1
12201,43,78388,1
12202,51,107390,1
12203,49,53290,0
12204,60,105663,1
12205,48,70620,1
12206,20,105184,1
12207,54,67558,0
12208,69,69860,0
12209,38,51398,1
12210,19,59321,1
12211,47,34705,1
12212,25,112801,1
12213,65,139072,0
12214,53,143386,0
12215,19,94296,0
12216,53,104103,1
12217,54,59884,0
12218,54,113479,0
12219,42,113868,1
12220,54,50754,1
12221,62,37222,1
12222,62,74978,1
12223,37,57264,1
12224,60,29055,1
12225,19,59158,0
12226,43,78238,0
12227,66,126791,0
12228,67,64093,0
12229,65,39586,1
12230,44,135532,0
12231,63,135133,1
12232,53,48925,0
12233,40,105238,0
12234,58,62957,1
12235,55,144127,0
12236,35,124637,0
12237,45,44551,0
12238,32,44350,1
12239,41,136637,1
12240,46,27554,1
12241,43,43577,1
12242,50,102344,0
12243,65,31751,0
12244,21,46604,0
12245,19,59127,0
12246,59,75592,0
12247,27,133322,1
12248,61,87510,1
12249,47,26689,1
12250,43,111477,1
12251,54,57082,1
12252,45,94378,0
12253,68,79601,0
12254,67,127141,0
12255,43,126281,1
12256,65,113360,0
12257,61,45538,0
12258,23,136367,0
12259,53,119496,0
12260,23,50393,1
12261,44,122215,0
12262,61,104751,0
12263,32,80447,1
12264,23,32898,1
12265,67,49856,1
12266,29,74625,0
12267,21,57733,0
12268,48,129240,1
12269,40,56318,1
12270,19,27268,0
12271,61,123460,0
12272,24,29762,1
12273,62,61073,0
12274,24,131967,1
12275,57,68301,1
12276,43,108032,0
12277,37,110819,0
12278,28,80371,0
12279,55,61107,0
12280,44,86077,1
12281,53,137930,1
12282,28,115516,1
12283,46,110404,1
12284,21,67202,1
12285,36,142514,1
12286,53,105556,1
12287,65,132635,0
12288,58,72428,1
12289,25,40861,1
12290,69,79298,0
12291,20,34365,1
12292,37,84119,1
12293,35,144977,1
12294,39,123760,0
12295,59,85278,0
12296,69,140763,0
12297,28,63539,1
12298,67,45620,0
12299,55,77803,0
12300,28,25216,1
12301,51,144694,0
12302,35,129208,1
12303,55,49839,1
12304,54,29720,1
12305,22,132088,1
12306,62,55284,0
12307,29,60461,0
12308,52,44786,0
12309,34,130840,1
12310,23,25034,1
12311,69,92137,0
12312,27,115794,0
12313,18,42683,0
12314,59,34320,1
12315,64,95235,0
12316,57,126923,1
12317,60,93678,0
12318,42,36214,1
12319,32,134755,0
12320,50,125731,0
12321,54,95515,0
12322,49,43712,0
12323,27,149321,0
12324,62,124060,0
12325,48,85658,0
12326,63,75938,0
12327,67,34958,1
12328,39,149568,0
12329,47,119138,1
12330,19,78923,0
12331,61,52160,0
12332,47,110182,0
12333,51,118452,0
12334,24,89705,0
12335,40,79844,0
12336,53,51266,1
12337,53,30194,1
12338,41,117986,1
12339,24,135438,1
12340,39,70498,1
12341,35,68714,0
12342,34,51903,0
12343,20,54269,1
12344,68,133934,1
12345,32,82863,1
12346,68,147873,1
12347,54,145004,0
12348,39,25307,1
12349,69,93874,1
12350,39,58797,1
12351,62,80624,0
12352,39,85813,1
12353,32,68856,0
12354,24,116293,0
12355,55,145801,1
12356,26,149210,1
12357,47,79674,1
12358,66,122804,1
12359,67,20594,1
12360,41,135109,0
12361,52,50690,0
12362,35,65933,1
12363,55,30679,1
12364,35,86747,0
12365,27,73084,0
12366,54,60085,1
12367,34,51889,1
12368,56,22666,0
12369,52,100113,0
12370,58,133910,1
12371,65,92381,0
12372,49,72419,1
12373,67,62024,0
12374,33,145874,1
12375,44,40656,1
12376,19,48242,0
12377,45,119700,1
12378,30,56795,0
12379,68,93527,0
12380,47,122970,0
12381,57,81420,1
12382,57,94001,1
12383,49,107340,0
12384,18,42586,0
12385,22,107803,0
12386,21,26864,1
12387,30,67950,1
12388,42,46252,0
12389,24,36991,1
12390,62,65067,1
12391,27,33727,1
12392,43,26507,0
12393,52,48030,1
12394,48,115564,0
12395,39,48072,0
12396,29,26025,0
12397,57,86696,0
12398,37,26290,0
12399,62,116848,0
12400,46,66742,0
12401,65,117383,1
12402,57,52401,1
12403,62,125563,0
12404,40,36678,1
12405,29,37047,0
12406,35,148496,1
12407,44,92116,1
12408,43,134692,0
12409,65,125117,1
12410,63,123592,1
12411,40,88090,1
12412,48,147909,1
12413,22,149695,1
12414,31,82247,0
12415,55,52179,1
12416,50,131704,0
12417,59,110546,0
12418,26,121128,1
12419,28,149975,0
12420,50,126550,0
12421,57,47018,1
12422,24,109158,1
12423,39,86917,1
12424,31,67713,0
12425,30,106088,1
12426,25,111081,1
12427,63,139881,0
12428,26,114689,1
12429,33,77223,1
12430,47,39922,0
12431,45,32446,1
12432,58,117183,0
12433,63,131980,1
12434,24,100851,1
12435,55,47006,0
12436,30,112043,1
12437,33,134654,0
12438,39,67944,0
12439,28,83158,0
12440,68,138582,0
12441,25,101915,0
12442,40,45518,1
12443,31,25733,1
12444,22,127656,0
12445,68,31495,0
12446,31,140385,0
12447,66,57147,1
12448,26,120465,0
12449,60,71306,1
12450,66,33191,0
12451,39,29643,0
12452,40,65674,1
12453,27,75945,0
12454,22,117796,0
12455,54,149931,1
12456,37,68391,1
12457,49,89503,1
12458,66,148704,1
12459,68,61958,1
12460,32,77075,1
12461,65,69170,1
12462,69,140058,0
12463,32,127740,0
12464,35,72106,0
12465,32,118106,0
12466,65,125010,1
12467,67,90817,1
12468,58,58146,0
12469,38,110309,0
12470,32,67188,1
12471,61,140808,1
12472,28,26876,1
12473,38,37430,1
12474,66,59808,1
12475,43,60490,0
12476,66,133658,1
12477,52,54059,1
12478,45,70765,1
12479,51,141732,1
12480,62,108348,1
12481,59,82889,1
12482,59,142275,1
12483,55,26281,1
12484,28,130579,0
12485,67,149191,1
12486,48,102664,1
12487,27,30217,1
12488,46,74587,0
12489,47,80106,0
12490,30,128653,0
12491,63,50984,1
12492,55,95624,0
12493,58,78159,1
12494,41,64845,1
12495,50,124224,1
12496,24,99919,0
12497,69,132819,0
12498,69,69440,0
12499,19,120897,1
12500,50,32197,0
12501,48,50447,1
12502,26,64335,0
12503,29,109241,0
12504,34,98064,0
12505,39,123322,0
12506,28,55772,1
12507,27,68092,0
12508,34,119661,1
12509,58,110475,1
12510,41,32222,1
12511,20,55767,0
12512,35,138675,1
12513,68,82124,0
12514,61,83983,0
12515,60,54023,0
12516,27,65369,0
12517,47,72239,1
12518,48,130424,1
